text,label
if you re burnt out on it s a wonderful life marathon and bored with a christmas carol it might just be the movie you re looking for it depends on how well flatulence gag fit into your holiday concept,1
moonlight mile doesn t quite go the distance but the cast is impressive and they all give life to these broken character who are trying to make their way through this tragedy,1
it is an indelible epic american story about two family one black and one white facing change in both their inner and outer life,1
not a well written a sexy beast not a gloriously flippant a lock stock and two smoking barrel but stylish and moody and exceptionally well acted,1
quite simply a joy to watch and especially to listen to,1
a flawed film but an admirable one that try to immerse u in a world of artistic abandon and political madness and very nearly succeeds,1
the filmmaker wisely decided to let crocodile hunter steve irwin do what he doe best and fashion a story around him,1
a winning and wildly fascinating work,1
we do get the distinct impression that this franchise is drawing to a close,1
worth catching for griffith warm and winning central performance,1
the tone errs on the shrill side tempered by a soft southern gentility that speaks of beauty grace and a closet full of skeleton,1
an interesting psychological game of cat and mouse three dimensional character and believable performance all add up to a satisfying crime drama,1
a meatier deeper beginning and or ending would have easily tipped this film into the a range a is it s a very very strong b i love the robust middle of this picture,1
the power of shanghai ghetto a documentary by dana janklowicz mann and amir mann rest in the voice of men and woman now in their s who lived there in the s,1
maintains your interest until the end and even leaf you with a few lingering animated thought,1
